s a r sp
20 6 0 
21 6 0 36
74 14 0 
29 8 0 39
48 16 0 110
100 17 0 110
36 7 0 
39 9 0 
19 6 0 34
37 9 0 41
68 16 0 110
30 8 0 39
28 8 0 
20 6 0 36
23 6 0 
88 16 0 110
10 2 -100 17
19 6 0 
14 3 0 
12 3 100 16
60 14 0 
0 1 0 
11 2 100 16
48 16 0 110
98 16 0 110
39 9 0 
34 7 0 
20 6 0 
14 3 0 
48 16 0 110
14 3 0 
98 16 0 110
95 15 0 
36 7 0 
11 2 0 
98 16 0 110
0 1 0 
65 13 0 
18 4 0 
85 14 0 90
29 8 0 39
20 6 0 36
33 5 0 
81 14 0 
16 4 0 31
54 13 0 
35 7 0 
48 16 0 110
37 9 0 
10 2 0 
35 7 0 29
10 2 0 
95 15 0 106
36 7 0 27
92 15 0 
10 2 -100 17
100 17 0 110
68 16 0 110
12 3 0 18
13 2 -100 17
18 4 0 
0 1 0 
22 6 0 36
103 17 0 
46 10 0 
18 4 0 
0 1 0 11
34 7 0 30
33 5 0 20
35 7 0 
88 16 0 110
13 2 0 15
21 6 0 35
101 17 0 
31 5 0 19
28 8 0 
98 16 0 110
20 6 0 
68 16 0 110
78 16 0 110
82 14 0 
37 9 0 
38 9 0 
38 9 0 42
18 4 0 
15 4 0 33
30 8 0 
98 16 0 110
106 17 0 110
30 8 0 37
33 5 0 
23 6 0 
102 17 0 110
58 16 0 110
27 8 0 
15 4 0 33
71 14 0 80
18 4 0 31
0 1 0 
16 4 0 33
88 16 0 110
29 8 0 
10 2 100 16
42 10 0 
36 7 0 
11 2 100 16
16 4 0 33
39 9 0 
19 6 0 
43 14 0 
90 15 0 
108 16 0 110
36 7 0 
41 12 0 
98 16 0 110
36 7 0 
23 6 0 
22 6 0 
14 3 0 18
86 14 0 92
21 6 0 
23 6 0 
68 16 0 110
37 9 0 
15 4 0 
34 7 0 
76 13 0 
53 14 0 
13 2 -100 17
48 16 0 110
0 1 0 
91 15 0 
39 9 0 
10 2 0 
108 16 0 110
28 8 0 38
56 11 0 
33 5 0 
39 9 0 
18 4 0 
68 16 0 110
108 16 0 110
58 16 0 110
22 6 0 36
21 6 0 35
18 4 0 
30 8 0 
29 8 0 
13 2 0 
31 5 0 
41 11 0 
31 5 0 23
16 4 0 33
56 11 0 68
14 3 0 
37 9 0 46
17 4 0 33
12 3 0 18
35 7 0 27
51 13 0 
55 14 0 
88 16 0 110
48 16 0 110
39 9 0 
18 4 0 
0 1 0 
100 17 0 110
0 1 0 12
31 5 0 
68 16 0 110
68 16 0 110
31 5 0 
76 14 0 
16 4 0 33
19 6 0 34
33 5 0 
85 14 0 
29 8 0 39
36 7 0 
22 6 0 
78 16 0 110
98 16 0 110
10 2 0 
48 16 0 110
20 6 0 35
27 8 0 37
53 11 0 
39 9 0 
35 7 0 28
58 16 0 110
39 9 0 
34 7 0 
29 8 0 38
16 4 0 33
11 2 100 16
16 4 0 
29 8 0 
18 4 0 
16 4 0 33
60 12 0 
21 6 0 
33 5 0 
78 16 0 110
58 16 0 110
22 6 0 35
37 9 0 46
0 1 0 
102 17 0 110
20 6 0 
48 16 0 110
36 7 0 
10 2 0 15
15 4 0 
12 3 0 
21 6 0 
0 1 0 
48 16 0 110
34 7 0 28
39 9 0 
21 6 0 36
54 13 0 
63 12 0 
38 9 0 
108 16 0 110
34 7 0 30
16 4 0 33
44 12 0 
38 9 0 
105 17 0 110
31 5 0 19
28 8 0 38
78 16 0 110
12 3 100 16
92 15 0 107
48 16 0 110
75 14 0 
20 6 0 
18 4 0 
78 16 0 110
22 6 0 36
41 12 0 
39 9 0 
29 8 0 
78 16 0 110
11 2 0 
54 14 0 
17 4 0 33
98 16 0 110
34 7 0 
23 6 0 
12 3 100 16
33 5 0 20
102 17 0 110
98 16 0 110
86 14 0 
51 12 0 
48 16 0 110
68 16 0 110
37 9 0 
68 16 0 110
68 16 0 110
13 2 0 
22 6 0 
33 5 0 
37 9 0 
48 16 0 110
44 13 0 
37 9 0 
36 7 0 30
22 6 0 34
75 13 0 
103 17 0 110
13 2 0 18
72 13 0 
74 13 0 84
83 14 0 
58 16 0 110
39 9 0 47
34 7 0 
22 6 0 
58 16 0 110
34 7 0 30
39 9 0 
96 15 0 
20 6 0 34
20 6 0 
19 6 0 
18 4 0 
108 16 0 110
74 13 0 
11 2 100 16
35 7 0 28
48 16 0 110
35 7 0 28
16 4 0 33
34 7 0 29
30 8 0 
92 15 0 
88 16 0 110
82 14 0 
58 16 0 110
98 16 0 110
34 7 0 
20 6 0 36
88 16 0 110
15 4 0 
28 8 0 38
38 9 0 45
0 1 0 14
88 16 0 110
53 14 0 
39 9 0 
21 6 0 34
11 2 -100 17
31 5 0 19
12 3 0 15
18 4 0 33
94 15 0 100
28 8 0 
34 7 0 
37 9 0 
48 16 0 110
108 16 0 110
11 2 0 
23 6 0 36
36 7 0 
58 16 0 110
21 6 0 
29 8 0 39
27 8 0 
14 3 0 18
11 2 0 
78 16 0 110
37 9 0 41
13 2 0 
91 15 0 
14 3 0 
78 16 0 110
22 6 0 
18 4 0 
78 16 0 110
29 8 0 
35 7 0 
48 16 0 110
39 9 0 
108 16 0 110
0 1 0 14
0 1 0 
20 6 0 
17 4 0 33
11 2 0 
18 4 0 
50 12 0 
43 14 0 
68 16 0 110
23 6 0 
98 16 0 110
22 6 0 
16 4 0 33
68 16 0 110
19 6 0 34
88 16 0 110
98 16 0 110
91 15 0 
16 4 0 33
13 2 0 15
108 16 0 110
39 9 0 
58 16 0 110
70 13 0 
108 16 0 110
88 16 0 110
98 16 0 110
38 9 0 45
29 8 0 38
35 7 0 28
15 4 0 
11 2 -100 17
63 13 0 
31 5 0 23
36 7 0 
48 16 0 110
78 16 0 110
37 9 0 
0 1 0 
38 9 0 43
23 6 0 
35 7 0 
96 15 0 106
18 4 0 33
30 8 0 
28 8 0 
33 5 0 21
48 16 0 110
37 9 0 41
20 6 0 
34 7 0 28
27 8 0 38
16 4 0 33
48 16 0 110
38 9 0 
31 5 0 
34 7 0 28
35 7 0 
34 7 0 28
19 6 0 36
36 7 0 
22 6 0 36
71 13 0 
16 4 0 33
33 5 0 
0 1 0 11
17 4 0 33
23 6 0 
21 6 0 
70 13 0 
39 9 0 
16 4 0 33
22 6 0 36
39 9 0 
54 14 0 
36 7 0 
106 17 0 110
88 16 0 110
58 16 0 110
11 2 0 15
39 9 0 
21 6 0 36
39 9 0 
14 3 -100 17
58 16 0 110
12 3 0 18
13 2 0 15
29 8 0 
108 16 0 110
11 2 0 
78 16 0 110
16 4 0 
18 4 0 
38 9 0 47
27 8 0 37
58 16 0 110
36 7 0 
94 15 0 
11 2 100 16
34 7 0 
92 15 0 101
16 4 0 
42 14 0 
108 16 0 110
35 7 0 
10 2 0 
12 3 0 15
62 13 0 
11 2 100 16
78 16 0 110
23 6 0 
30 8 0 
33 5 0 
13 2 0 
91 15 0 
38 9 0 
34 7 0 
38 9 0 
28 8 0 37
18 4 0 
19 6 0 34
60 13 0 
96 15 0 
38 9 0 
35 7 0 
12 3 100 16
20 6 0 
20 6 0 35
98 16 0 110
22 6 0 
58 16 0 110
17 4 0 33
48 16 0 110
34 7 0 
31 5 0 
11 2 0 
58 16 0 110
58 16 0 110
48 16 0 110
78 16 0 110
39 9 0 
14 3 0 
64 14 0 
19 6 0 
68 16 0 110
50 11 0 
36 7 0 
94 15 0 
34 7 0 
31 5 0 
37 9 0 
36 7 0 
98 16 0 110
82 14 0 
33 5 0 
33 5 0 20
15 4 0 31
75 13 0 
31 5 0 
17 4 0 33
98 16 0 110
40 11 0 
10 2 0 15
22 6 0 
104 17 0 110
33 5 0 
82 14 0 
65 14 0 
23 6 0 
105 17 0 110
34 7 0 27
78 16 0 110
98 16 0 110
28 8 0 39
19 6 0 34
17 4 0 
15 4 0 33
14 3 0 
11 2 0 15
29 8 0 
28 8 0 37
108 16 0 110
29 8 0 39
21 6 0 35
80 14 0 
23 6 0 
88 16 0 110
78 16 0 110
16 4 0 33
108 16 0 110
17 4 0 33
15 4 0 33
98 16 0 110
33 5 0 
12 3 0 
78 16 0 110
18 4 0 33
103 17 0 110
10 2 0 
39 9 0 
23 6 0 
18 4 0 
34 7 0 28
86 14 0 
16 4 0 33
38 9 0 47
0 1 0 14
85 14 0 
33 5 0 
13 2 0 
75 14 0 
61 13 0 
12 3 100 16
31 5 0 
68 16 0 110
98 16 0 110
39 9 0 
23 6 0 36
54 14 0 
14 3 0 18
17 4 0 33
27 8 0 38
18 4 0 31
17 4 0 
30 8 0 37
84 14 0 
13 2 0 15
0 1 0 14
34 7 0 30
22 6 0 36
28 8 0 37
50 14 0 
19 6 0 
17 4 0 31
58 16 0 110
31 5 0 19
34 7 0 
72 14 0 
27 8 0 38
11 2 0 18
78 16 0 110
39 9 0 48
68 16 0 110
103 17 0 110
36 7 0 
48 16 0 110
38 9 0 44
21 6 0 36
16 4 0 31
28 8 0 39
82 14 0 91
30 8 0 
58 16 0 110
22 6 0 
38 9 0 43
38 9 0 47
19 6 0 
19 6 0 35
58 16 0 110
68 16 0 110
88 16 0 110
11 2 0 
28 8 0 
0 1 0 12
58 16 0 110
18 4 0 
18 4 0 
91 15 0 
10 2 0 
21 6 0 34
21 6 0 34
21 6 0 
36 7 0 
28 8 0 
23 6 0 
27 8 0 
28 8 0 39
106 17 0 110
62 13 0 
94 15 0 
28 8 0 
23 6 0 
48 16 0 110
35 7 0 28
22 6 0 
29 8 0 39
20 6 0 34
29 8 0 
19 6 0 
21 6 0 35
78 16 0 110
10 2 0 
42 10 0 
88 16 0 110
40 14 0 
58 16 0 110
35 7 0 
98 16 0 110
20 6 0 
48 16 0 110
108 16 0 110
36 7 0 
88 16 0 110
21 6 0 
35 7 0 
33 5 0 
78 16 0 110
31 5 0 
48 16 0 110
78 16 0 110
58 16 0 110
100 17 0 110
58 16 0 110
34 7 0 
17 4 0 
86 14 0 
16 4 0 33
31 5 0 
22 6 0 
80 14 0 
10 2 0 
88 16 0 110
12 3 0 18
31 5 0 
39 9 0 
19 6 0 34
73 13 0 
13 2 0 15
37 9 0 42
13 2 -100 17
41 14 0 
30 8 0 
108 16 0 110
29 8 0 39
58 16 0 110
66 14 0 71
18 4 0 
39 9 0 
37 9 0 40
33 5 0 
98 16 0 110
78 16 0 110
108 16 0 110
13 2 0 
78 16 0 110
12 3 0 
14 3 0 
82 14 0 
12 3 0 18
108 16 0 110
29 8 0 38
88 16 0 110
76 13 0 
48 16 0 110
108 16 0 110
82 14 0 
48 16 0 110
21 6 0 
38 9 0 43
30 8 0 
14 3 0 
108 16 0 110
14 3 0 
85 14 0 
0 1 0 
54 13 0 
23 6 0 
88 16 0 110
108 16 0 110
35 7 0 
11 2 100 16
19 6 0 36
44 14 0 
37 9 0 41
58 16 0 110
84 14 0 
17 4 0 33
34 7 0 
20 6 0 
102 17 0 110
73 13 0 
23 6 0 36
20 6 0 36
27 8 0 37
98 16 0 110
29 8 0 
41 10 0 
21 6 0 
34 7 0 
48 16 0 110
33 5 0 
48 16 0 110
38 9 0 43
19 6 0 34
27 8 0 38
37 9 0 
78 16 0 110
48 16 0 110
18 4 0 
23 6 0 
30 8 0 
28 8 0 37
31 5 0 19
95 15 0 
15 4 0 33
12 3 0 18
58 16 0 110
13 2 0 
98 16 0 110
37 9 0 
27 8 0 37
92 15 0 
29 8 0 38
105 17 0 110
11 2 -100 17
37 9 0 45
37 9 0 
30 8 0 
48 16 0 110
61 14 0 
98 16 0 110
58 16 0 110
90 15 0 
20 6 0 
38 9 0 47
58 16 0 110
88 16 0 110
63 13 0 
17 4 0 33
68 16 0 110
33 5 0 
36 7 0 30
33 5 0 
58 16 0 110
37 9 0 
27 8 0 
103 17 0 110
29 8 0 
13 2 0 
108 16 0 110
16 4 0 33
30 8 0 37
10 2 0 
27 8 0 
43 12 0 
96 15 0 
56 13 0 
34 7 0 
19 6 0 34
90 15 0 
22 6 0 35
30 8 0 37
21 6 0 
78 16 0 110
13 2 0 
18 4 0 
11 2 100 16
39 9 0 
21 6 0 
44 14 0 58
17 4 0 31
66 14 0 
104 17 0 110
15 4 0 31
27 8 0 38
13 2 0 
82 14 0 
34 7 0 
23 6 0 36
71 13 0 
31 5 0 
106 17 0 110
28 8 0 38
36 7 0 
88 16 0 110
33 5 0 
37 9 0 
98 16 0 110
58 16 0 110
58 16 0 110
39 9 0 
16 4 0 
21 6 0 
33 5 0 
15 4 0 
108 16 0 110
21 6 0 34
16 4 0 
36 7 0 28
10 2 0 
29 8 0 
14 3 0 
21 6 0 34
94 15 0 
33 5 0 
16 4 0 33
18 4 0 33
18 4 0 31
68 16 0 110
15 4 0 
75 14 0 88
10 2 0 
34 7 0 
30 8 0 37
58 16 0 110
38 9 0 
36 7 0 
58 16 0 110
22 6 0 34
16 4 0 33
102 17 0 110
42 11 0 
75 14 0 
27 8 0 37
61 12 0 
36 7 0 
36 7 0 
55 13 0 
70 14 0 
30 8 0 37
31 5 0 
104 17 0 110
22 6 0 36
27 8 0 39
27 8 0 
17 4 0 
23 6 0 
28 8 0 39
14 3 0 
86 14 0 
13 2 0 
0 1 0 
16 4 0 33
10 2 0 15
22 6 0 
90 15 0 
18 4 0 33
17 4 0 33
31 5 0 
48 16 0 110
23 6 0 
34 7 0 
13 2 0 
76 14 0 
27 8 0 
31 5 0 
48 16 0 110
58 16 0 110
13 2 100 16
83 14 0 
34 7 0 28
38 9 0 42
38 9 0 
61 12 0 
38 9 0 47
58 16 0 110
78 16 0 110
11 2 0 
29 8 0 39
39 9 0 
50 13 0 
75 13 0 
96 15 0 
22 6 0 
93 15 0 
21 6 0 34
0 1 0 
18 4 0 33
12 3 0 
68 16 0 110
15 4 0 
28 8 0 
33 5 0 
10 2 0 
23 6 0 35
39 9 0 
17 4 0 31
11 2 100 16
39 9 0 40
35 7 0 30
36 7 0 
20 6 0 34
90 15 0 105
16 4 0 33
11 2 0 
36 7 0 
88 16 0 110
58 16 0 110
20 6 0 
18 4 0 
19 6 0 
27 8 0 39
13 2 0 
34 7 0 
38 9 0 
88 16 0 110
14 3 0 
68 16 0 110
19 6 0 34
39 9 0 
22 6 0 
42 10 0 
19 6 0 34
27 8 0 
15 4 0 31
13 2 0 
10 2 0 
14 3 0 
20 6 0 
23 6 0 
45 14 0 
12 3 0 
20 6 0 36
12 3 0 
35 7 0 
52 12 0 
23 6 0 
39 9 0 
37 9 0 
15 4 0 
48 16 0 110
19 6 0 
54 14 0 65
16 4 0 33
20 6 0 
36 7 0 
0 1 0 
23 6 0 
40 12 0 
58 16 0 110
10 2 0 
11 2 0 
108 16 0 110
13 2 100 16
31 5 0 
39 9 0 
98 16 0 110
22 6 0 34
34 7 0 
10 2 -100 17
78 16 0 110
23 6 0 
10 2 0 15
31 5 0 
13 2 0 
88 16 0 110
34 7 0 28
37 9 0 
37 9 0 
23 6 0 36
81 14 0 
31 5 0 19
34 7 0 28
16 4 0 33
12 3 0 
13 2 0 
10 2 0 15
37 9 0 
21 6 0 
36 7 0 30
40 11 0 
44 14 0 53
17 4 0 
28 8 0 
68 16 0 110
73 14 0 
61 12 0 70
16 4 0 
68 16 0 110
14 3 0 
58 16 0 110
20 6 0 
10 2 0 
21 6 0 36
14 3 0 18
16 4 0 33
19 6 0 34
46 14 0 
36 7 0 
20 6 0 34
12 3 0 18
27 8 0 
36 7 0 
96 15 0 
46 14 0 
37 9 0 
20 6 0 36
39 9 0 
16 4 0 31
72 14 0 
22 6 0 
14 3 -100 17
28 8 0 38
18 4 0 
12 3 0 
34 7 0 30
27 8 0 37
56 13 0 68
20 6 0 36
39 9 0 
50 11 0 
23 6 0 
108 16 0 110
86 14 0 
42 10 0 
78 16 0 110
38 9 0 
20 6 0 
16 4 0 31
30 8 0 
48 16 0 110
35 7 0 30
58 16 0 110
44 11 0 
17 4 0 31
23 6 0 36
16 4 0 31
28 8 0 39
15 4 0 33
12 3 0 18
33 5 0 20
58 16 0 110
0 1 0 
63 14 0 
100 17 0 110
15 4 0 33
17 4 0 
48 16 0 110
30 8 0 
19 6 0 
98 16 0 110
21 6 0 36
35 7 0 
34 7 0 29
15 4 0 33
29 8 0 
60 13 0 76
18 4 0 
20 6 0 
14 3 -100 17
28 8 0 
28 8 0 
11 2 0 
42 12 0 
14 3 0 18
21 6 0 36
28 8 0 38
39 9 0 
108 16 0 110
100 17 0 110
14 3 0 
98 16 0 110
56 13 0 
0 1 0 11
27 8 0 38
103 17 0 110
91 15 0 103
21 6 0 35
14 3 0 
88 16 0 110
12 3 0 15
98 16 0 110
65 13 0 73
98 16 0 110
10 2 0 
27 8 0 38
21 6 0 36
22 6 0 
17 4 0 33
101 17 0 110
31 5 0 
75 13 0 86
19 6 0 34
51 13 0 
39 9 0 
94 15 0 
48 16 0 110
48 16 0 110
33 5 0 
18 4 0 
15 4 0 
78 16 0 110
58 16 0 110
48 16 0 110
93 15 0 102
70 14 0 
29 8 0 
27 8 0 38
10 2 -100 17
108 16 0 110
28 8 0 38
31 5 0 
68 16 0 110
15 4 0 
98 16 0 110
29 8 0 39
10 2 0 
28 8 0 
20 6 0 36
21 6 0 
98 16 0 110
42 12 0 
55 13 0 
14 3 0 
38 9 0 
48 16 0 110
68 16 0 110
23 6 0 36
10 2 0 
18 4 0 33
13 2 0 
58 16 0 110
31 5 0 
20 6 0 36
68 16 0 110
38 9 0 
68 16 0 110
46 14 0 
36 7 0 28
108 16 0 110
21 6 0 
27 8 0 37
74 14 0 
78 16 0 110
60 13 0 74
30 8 0 39
13 2 0 
38 9 0 
19 6 0 34
12 3 0 18
13 2 0 
88 16 0 110
34 7 0 
54 14 0 
38 9 0 
17 4 0 33
23 6 0 36
44 14 0 
48 16 0 110
14 3 0 18
78 16 0 110
33 5 0 21
108 16 0 110
108 16 0 110
11 2 -100 17
17 4 0 31
71 13 0 
64 14 0 76
14 3 0 18
16 4 0 33
35 7 0 
30 8 0 
10 2 0 
27 8 0 
0 1 0 12
18 4 0 33
30 8 0 37
14 3 0 
78 16 0 110
78 16 0 110
20 6 0 36
17 4 0 31
44 12 0 
53 12 0 
16 4 0 33
29 8 0 39
14 3 0 18
108 16 0 110
12 3 0 18
108 16 0 110
78 16 0 110
33 5 0 
0 1 0 11
15 4 0 
40 11 0 
22 6 0 
38 9 0 
33 5 0 
29 8 0 
60 12 0 
53 12 0 61
48 16 0 110
82 14 0 
108 16 0 110
31 5 0 21
35 7 0 28
39 9 0 
18 4 0 33
33 5 0 
29 8 0 
34 7 0 
34 7 0 
20 6 0 
12 3 100 16
18 4 0 
27 8 0 38
11 2 0 
81 14 0 
98 16 0 110
85 14 0 
58 16 0 110
13 2 0 
19 6 0 
38 9 0 
15 4 0 31
43 10 0 
33 5 0 20
30 8 0 37
92 15 0 
98 16 0 110
21 6 0 34
16 4 0 33
38 9 0 
78 16 0 110
68 16 0 110
13 2 0 
16 4 0 33
21 6 0 34
36 7 0 28
16 4 0 33
18 4 0 33
18 4 0 33
20 6 0 
106 17 0 110
37 9 0 
11 2 0 
68 16 0 110
37 9 0 
33 5 0 
21 6 0 
16 4 0 33
11 2 0 15
35 7 0 27
17 4 0 
13 2 0 15
11 2 0 
13 2 0 
71 14 0 
21 6 0 36
12 3 0 
34 7 0 
39 9 0 
101 17 0 110
27 8 0 
29 8 0 38
35 7 0 27
35 7 0 30
21 6 0 36
72 13 0 
17 4 0 31
27 8 0 38
18 4 0 33
18 4 0 31
23 6 0 
90 15 0 
12 3 0 
88 16 0 110
0 1 0 
39 9 0 
46 12 0 
21 6 0 34
78 16 0 110
13 2 0 
68 16 0 110
39 9 0 
31 5 0 
53 11 0 
38 9 0 
39 9 0 
78 16 0 110
88 16 0 110
34 7 0 
88 16 0 110
11 2 100 16
36 7 0 
71 14 0 
58 16 0 110
58 16 0 110
27 8 0 
18 4 0 33
105 17 0 110
29 8 0 39
101 17 0 110
0 1 0 14
11 2 0 
34 7 0 
104 17 0 110
34 7 0 30
17 4 0 
21 6 0 36
66 13 0 
11 2 0 15
56 11 0 
14 3 0 
28 8 0 38
13 2 0 
108 16 0 110
58 16 0 110
108 16 0 110
16 4 0 33
78 16 0 110
39 9 0 
22 6 0 36
21 6 0 
21 6 0 34
88 16 0 110
30 8 0 37
52 14 0 
34 7 0 
17 4 0 
35 7 0 
88 16 0 110
22 6 0 34
28 8 0 
68 16 0 110
36 7 0 29
0 1 0 
58 16 0 110
22 6 0 
23 6 0 
86 14 0 
36 7 0 
58 16 0 110
12 3 0 
39 9 0 
18 4 0 33
34 7 0 
12 3 0 18
29 8 0 39
58 16 0 110
0 1 0 
19 6 0 34
91 15 0 103
39 9 0 
22 6 0 36
10 2 0 15
13 2 0 15
27 8 0 
66 14 0 
98 16 0 110
18 4 0 33
31 5 0 
36 7 0 
78 16 0 110
48 16 0 110
28 8 0 
34 7 0 
19 6 0 34
98 16 0 110
23 6 0 36
35 7 0 28
108 16 0 110
30 8 0 
78 16 0 110
21 6 0 
22 6 0 36
40 10 0 
39 9 0 
78 16 0 110
48 16 0 110
12 3 100 16
23 6 0 
0 1 0 
20 6 0 36
35 7 0 28
0 1 0 11
20 6 0 36
27 8 0 37
18 4 0 33
93 15 0 
48 16 0 110
84 14 0 
13 2 0 15
68 16 0 110
61 13 0 
108 16 0 110
68 16 0 110
92 15 0 
35 7 0 
39 9 0 
10 2 0 
17 4 0 31
27 8 0 38
54 13 0 
39 9 0 
17 4 0 33
39 9 0 
34 7 0 
19 6 0 
98 16 0 110
13 2 0 15
21 6 0 34
48 16 0 110
10 2 0 15
0 1 0 
20 6 0 36
60 13 0 
23 6 0 
68 16 0 110
39 9 0 
30 8 0 
16 4 0 33
37 9 0 
0 1 0 
36 7 0 
39 9 0 
15 4 0 31
18 4 0 
14 3 0 
68 16 0 110
13 2 0 18
42 11 0 56
58 16 0 110
18 4 0 
88 16 0 110
31 5 0 19
31 5 0 19
16 4 0 31
38 9 0 
68 16 0 110
18 4 0 
108 16 0 110
13 2 0 
23 6 0 
88 16 0 110
98 16 0 110
46 11 0 
30 8 0 37
29 8 0 39
44 12 0 
102 17 0 110
31 5 0 21
105 17 0 110
98 16 0 110
15 4 0 
37 9 0 41
46 12 0 
37 9 0 
27 8 0 
19 6 0 35
108 16 0 110
39 9 0 
21 6 0 36
20 6 0 36
48 16 0 110
0 1 0 
33 5 0 
28 8 0 
78 16 0 110
108 16 0 110
39 9 0 
36 7 0 
108 16 0 110
20 6 0 
31 5 0 
23 6 0 
14 3 0 
35 7 0 
38 9 0 
11 2 0 
27 8 0 39
48 16 0 110
31 5 0 19
38 9 0 
10 2 0 
17 4 0 
68 16 0 110
40 13 0 
23 6 0 36
23 6 0 36
36 7 0 27
20 6 0 36
11 2 100 16
106 17 0 110
58 16 0 110
58 16 0 110
15 4 0 
108 16 0 110
40 11 0 
18 4 0 33
20 6 0 
12 3 0 18
74 14 0 
17 4 0 31
35 7 0 27
98 16 0 110
35 7 0 
48 16 0 110
96 15 0 106
16 4 0 33
98 16 0 110
58 16 0 110
30 8 0 
90 15 0 
36 7 0 
98 16 0 110
78 16 0 110
38 9 0 43
22 6 0 
13 2 0 15
102 17 0 110
19 6 0 35
34 7 0 28
22 6 0 
22 6 0 34
38 9 0 43
30 8 0 
35 7 0 28
13 2 0 
15 4 0 
28 8 0 
28 8 0 38
40 10 0 
41 13 0 
23 6 0 36
35 7 0 28
31 5 0 19
30 8 0 
35 7 0 
35 7 0 
35 7 0 28
27 8 0 
31 5 0 23
15 4 0 33
38 9 0 42
96 15 0 
34 7 0 
92 15 0 
74 13 0 
28 8 0 
15 4 0 
16 4 0 33
98 16 0 110
36 7 0 
14 3 0 
85 14 0 98
44 13 0 
50 12 0 
12 3 0 18
29 8 0 39
39 9 0 45
22 6 0 
86 14 0 98
16 4 0 33
22 6 0 
15 4 0 
30 8 0 37
11 2 0 
108 16 0 110
78 16 0 110
23 6 0 
20 6 0 
38 9 0 
88 16 0 110
31 5 0 
88 16 0 110
88 16 0 110
21 6 0 35
39 9 0 40
22 6 0 34
80 14 0 
37 9 0 41
48 16 0 110
10 2 0 
11 2 100 16
17 4 0 31
104 17 0 110
58 16 0 110
58 16 0 110
39 9 0 
39 9 0 48
17 4 0 31
63 13 0 76
34 7 0 
31 5 0 
93 15 0 
102 17 0 110
37 9 0 
78 16 0 110
94 15 0 
48 16 0 110
31 5 0 19
33 5 0 20
14 3 0 18
27 8 0 
108 16 0 110
44 12 0 
28 8 0 
29 8 0 
29 8 0 
19 6 0 
56 12 0 
10 2 0 
46 11 0 
80 14 0 
28 8 0 
0 1 0 
18 4 0 
27 8 0 
105 17 0 110
78 16 0 110
72 13 0 
68 16 0 110
56 11 0 
16 4 0 33
37 9 0 
68 16 0 110
39 9 0 
35 7 0 30
33 5 0 20
29 8 0 38
29 8 0 39
16 4 0 33
48 16 0 110
10 2 -100 17
13 2 0 
88 16 0 110
48 16 0 110
31 5 0 
78 16 0 110
35 7 0 
92 15 0 
17 4 0 31
20 6 0 
35 7 0 
27 8 0 
100 17 0 110
13 2 0 
31 5 0 
15 4 0 33
21 6 0 
28 8 0 
10 2 -100 17
30 8 0 37
98 16 0 110
85 14 0 
11 2 0 
64 12 0 
13 2 0 
36 7 0 29
48 16 0 110
95 15 0 106
108 16 0 110
54 13 0 65
42 10 0 
44 12 0 
78 16 0 110
72 13 0 85
76 14 0 
11 2 0 15
13 2 0 
58 16 0 110
70 14 0 84
34 7 0 
